Sentiment Label,Ratings,Feedback_PT
1,3,"O hospital e todos os funcionários são bons em serviço e cuidados, estou satisfeito com o serviço, mas ele costuma um pouco caro em comparação com os hospitais de Othere."
1,4,Os médicos se certificaram de que entendíamos como eles iriam prosseguir com o tratamento explicaram muito bem o hospital é muito higiênico.
1,5,Quero expressar minha extrema gratidão pelos cuidados que recebi em seu hospital.
1,3,"A consulta médica é excelente, mas o serviço da equipe não está satisfeito para melhorar."
1,3,"A equipe de recepção também é bastante útil, mas às vezes observei que as coisas eram confundidas devido a brechas na administração."
1,4,"Excelente trabalho realizado no hospital NU, eu amo muito este Houspital porque Starff é muito útil e gentil"
1,4,"Great Service Doctors Team Nurse Equipe e todas as equipes do hospital são muito gentis, eu realmente aprecio o excelente trabalho e ajuda"
0,1,Ele sempre leva muito tempo para entender o histórico /condição do paciente
1,4,Hospital geral bem mantido higiênico limpo e com boa equipe
1,4,Satisfeito com o serviço de serviço do serviço das equipes e feliz com os benefícios do Plante Plan.
0,2,"Os serviços estão em nível baixo, no entanto, poucas vezes, alguns médicos e enfermeiros mostram rostos infelizes."
1,4,Hospital nu é muito bom n cuidadoso n bondade Hospital Eles organizam tudo o que é muito confortável com o paciente
0,2,Uma das equipes do hospital levou meu telefone celular para digitar a revisão felizmente que eu não estava conectado.
0,2,"Más experiências no serviço, não quero ser tendencioso porque sou uma classe média"
1,4,"Tivemos uma experiência maravilhosa no Hospital Front Office do Hospital West, foram extremamente úteis."
1,4,Os serviços que recebemos do hospital da NU são excelentes esclarecidos tudo para nós de uma maneira muito clara de um serviço maravilhoso do início ao fim.
1,4,A equipe do Hospital NU tem sido muito útil e gentil que os serviços prestados ao paciente foram excelentes.
0,2,"No geral, tivemos uma ótima experiência sem complica"
1,3,"Os médicos são experientes e o tratamento é bom, no entanto, o gerenciamento da equipe precisa melhorar definitivamente."
1,4,"Boas equipes no Help Desk nos ajudaram durante todo o processo, desde visitar o médico até a saída do hospital."
0,2,"Desde um ano, notei que não há cooperação da equipe para gerenciar compromissos."
0,1,Espera -se que consultemos o médico no horário programado e não sempre que a equipe se liberta. Até os pacientes de acompanhamento são feitos para esperar horas sem resposta da equipe.
1,5,Estou extremamente feliz com o serviço e definitivamente recomendo este hospital para meus amigos e familiares.
1,5,Tudo correu bem visita o médico 2-3 vezes os médicos diários são muito informativos e receptivos às nossas consultas
1,3,"Mais atraso na fila, isso poderia ser facilmente corrigido se considerassem o sistema de emissão de token para compromissos e consultas."
1,3,Ela sempre leva muito tempo para me explicar as coisas em termos que eu posso entender.
0,1,"A única coisa que não gostamos foi o tempo gasto esperando as consultas do OPD, teve que esperar muito tempo."
1,5,"Eu tive uma ótima visita e a maneira externa do médico realmente me deixou à vontade, então eu recomendo a NU para o problema da nefrologia."
1,4,"Um profissional de saúde de excelente qualidade, as equipes são um ambiente útil é muito limpo e positivo"
1,4,"Muito cuidadoso com as medidas de segurança que cada um é muito amigável, amor tudo sobre o hospital"
0,2,Não confio nos relatórios deles que fiz os mesmos testes fora e os resultados foram mais confiáveis.
0,1,Eles só querem que os pacientes retornem ao hospital e gastassem dinheiro que sugerem procedimentos caros sem diagnóstico adequado
0,2,Eu sugiro que você não visite este hospital se você se preocupa com sua saúde e bolso
1,4,"O Hospital da NU nos prestou o excelente serviço, foi incrível confortável a partir do momento em que entramos no hospital com o apoio que eles prestaram."
